,yelpid,name,lat,lng,distance miles,price rating,price value,review count,review rating,type,address1,city,state,zip
845,29L2u1-bqyXebJls83ArzA,The Korean Kitchen,43.66353,-79.41738,1754.5199349208049,$$,2,26,3.5,Korean,699 Bloor Street W,Toronto,ON,M6G 1L5
846,mNYWvfmI1GkwxftdXan3uQ,Bar Altura,43.6476965731514,-79.4009553641081,1783.1541095807586,NO $,0,12,4.5,Bars,571 Queen Street W,Toronto,ON,M5V 2B6
847,q3Gmd1TwkivU6H1p0OqxCQ,Balzacs Coffee Roastery,43.64837,-79.37213,2511.549145541199,$,1,57,4.0,Cafes,10 Market Street,Toronto,ON,M5E 1M6
848,kuJRRmmmDUXqwM6kNihXXA,Jump Restaurant,43.6479063,-79.3780646,2221.436616979802,$$$,3,169,3.5,Canadian (New),18 Wellington Street W,Toronto,ON,M5L 1G4
849,7m9Yrao0J831ElU7SgSZxw,Old Bleu Cafe & Eatery,43.6529884,-79.3759689,1954.5772200208166,$,1,16,4.0,Cafes,73 Queen Street E,Toronto,ON,M5C 1R8
850,eYeFOcNJO2iTNPCPi8XAxw,El Pocho Antojitos Bar,43.66963,-79.41338,1591.4485745445277,$$,2,55,4.5,Bars,2 Follis Avenue,Toronto,ON,M6G 1S3
851,eBbAEg9DwtmTITdJylTD7A,A&W,43.6459842,-79.3899415,1977.9008835312075,$,1,14,4.5,Fast Food,8 Mercer Street,Toronto,ON,M5V 0C4
852,KZD1V5WLT_X73MRiEMbU_w,Original Taste,43.652094665001,-79.4048546830849,1444.9162226908413,NO $,0,1,4.0,Caribbean,707 Dundas St W,Toronto,ON,M5T 2W6
853,UJevx59U-bi6fRADCSa7LQ,Luma,43.6466224,-79.3903325,1901.5906617745798,$$$,3,213,3.5,Canadian (New),350 King Street W,Toronto,ON,M5V 3X5
854,E0QRR3IO5fs9gXst0lOfpA,Nightowl,43.65481,-79.41577,1876.4858050044866,$$,2,30,4.0,Bars,647 College Street,Toronto,ON,M6G 1B7
855,n2BKYb8aw4AhRKLkdUjQRg,Steak & Cheese & Quick Pita Restaurant,43.65861,-79.39509,513.2769951268139,$,1,19,2.5,Sandwiches,199 College St,Toronto,ON,M5T 1P9
856,nOmR49imE4GtmwWVLkHS9A,Pancho y Emiliano,43.65438,-79.40219,1118.8409019133521,$$,2,92,3.5,Mexican,200 Augusta Ave,Toronto,ON,M5T 2L8
857,ayt1ypmiiNL1OAchhaL2Og,AllStar Wings & Ribs,43.6549757,-79.4167368,1936.4840574828572,NO $,0,8,3.0,Chicken Wings,667 College Street,Toronto,ON,M6G 1B9
858,flEnFkUtW5YVowWbenXsSg,Sizzler Kabab,43.6562259584593,-79.39921092242,833.1735586358392,$,1,37,3.0,Indian,381 Spadina Avenue,Toronto,ON,M5T 2G6
859,E8g8SNXaZb4QUqJMe9JFyw,Yunshang Rice Noodle,43.65379,-79.39505,1064.3545906623142,$$,2,31,3.5,Chinese,414 Dundas Street W,Toronto,ON,M5T 1G7
860,kcISj3ijPHgsQNfSuGFcMg,Taste of Tibet,43.6547050961745,-79.4022160508247,1087.5515667566542,$,1,2,3.5,Himalayan/Nepalese,241 Augusta Avenue,Toronto,ON,M5T 2L8
861,JJbH0RxPrwkzHFvLJTFxVQ,My Roti Place,43.64877,-79.39733,1627.969893473931,$$,2,47,3.5,Indian,406 Queen Street W,Toronto,ON,M5V 2A6
862,ryEwIARbKHvb0lCkAam8dQ,Sud Forno,43.650916340102,-79.3787852302194,1934.2894612637438,$$,2,124,3.5,Bakeries,132 Yonge Street,Toronto,ON,M5C 1X3
863,UrwT3kZ4a5goju2NVf5XwA,Bombay Roti,43.66523,-79.40941,1124.4608622104254,NO $,0,9,3.5,Indian,529 Bloor Street W,Toronto,ON,M5S 1Y5
864,a1r6nEAb6Va3x5IgIz5kGQ,Jerk Spot,43.6549,-79.39949,977.8895335717746,$,1,25,3.0,Caribbean,149 Baldwin Street,Toronto,ON,M5T 1L8
865,f-ookZOX4pBNldaOHMkJ4A,Hong Shing Chinese Restaurant,43.654987,-79.386932,1160.8538504881762,$$,2,148,3.0,Chinese,195 Dundas Street W,Toronto,ON,M5G 1C7
866,-smUKwiwkWmz1qWUcgqYsg,Cafe Oro Di Napoli,43.6514257145518,-79.3721591972351,2307.4163888283983,NO $,0,1,5.0,Pizza,75 Jarvis Street,Toronto,ON,M5C 2H2
867,buMP3nR_-EL2ROE7nKMBUg,Wafflian - Belgian Waffle and Cupcake Bar,43.6537434,-79.391033,1124.6526891804297,$$,2,24,3.5,Waffles,109 McCaul Street,Toronto,ON,M5T 3K5
868,Tv8uaK1ymZES4vjSpr1unQ,Govinda's,43.6769577,-79.3972162,1526.147858919583,$,1,33,4.0,Vegetarian,243 Avenue Road,Toronto,ON,M5R 2J6
869,_5XClj4E5VCIsEscbrrPKg,LoPan,43.65574,-79.4098,1407.5169752195739,$$$,3,22,4.0,Cocktail Bars,503 College Street,Toronto,ON,M6G 1A5
870,R4jhm7FFQw0i1GpO4JvS5g,Carmen's Steak House,43.66345,-79.38258,1052.2245764941995,$$$$,4,66,3.5,Steakhouses,26 Alexander Street,Toronto,ON,M4Y 1B4
871,l2stiQGIDEuzO64LrZtdDQ,Dish Cooking Studio,43.65505,-79.41333,1690.6652098264474,NO $,0,5,5.0,Cooking Classes,587 College Street,Toronto,ON,M6G 1B2
872,FUqvrauxIP8bcI2aVeoXdg,Kit Kat Italian Bar & Grill,43.64634,-79.3901,1934.2438873401613,$$,2,221,3.5,Italian,297 King Street W,Toronto,ON,M5V 1J5
873,tjw1yJdmatifLYHbsI9HGA,By The Way,43.6660185777369,-79.4076473609493,1007.9040302076844,$$,2,82,3.0,Mediterranean,400 Bloor Street W,Toronto,ON,M5S 1X5
874,IflW1yOEcNQrB2SWxHKoSg,The Poet Cafe,43.6504199,-79.37112,2439.596129896908,$,1,36,3.5,Cafes,173 King Street E,Toronto,ON,M5A 1J4
875,myJ6pgIhN42EQh2sAVXKoQ,Toma Burger Addiction,43.6462338,-79.408856,2170.4132819253277,$$,2,125,4.0,Burgers,712 Queen Street W,Toronto,ON,M6J 1E8
876,B3GIFj4AzX2JG0XtrtNjVg,Calii Love,43.6709572,-79.3898245,976.2707631831278,$$,2,37,2.5,Hawaiian,1235 Bay Street,Toronto,ON,M5R 3K4
877,OFibwnLeVLKyDFUja6M_yw,Yeahyeahs pizza,43.6817544732391,-79.3917413055897,2079.24597532293,NO $,0,21,3.5,Pizza,1210 Yonge Street,Toronto,ON,M4T 1W1
878,ehUN_XAWr1ePov0jtgv0Lw,Snakes & Lattes College,43.6560199874864,-79.4090836992892,1345.1605300188655,$$,2,140,3.5,Bars,489 College Street,Toronto,ON,M6G 1A5
879,SLH_6FIjptg5BEJbYNld6w,Oja Noodles House,43.66904,-79.38588,1008.5363477369986,$$,2,100,3.0,Korean,689 Yonge Street,Toronto,ON,M4Y 2B2
880,EKeck5myBgPqy2ShyGEjHw,AAA Bar,43.65178,-79.37272,2245.091902741237,$$,2,113,3.5,Barbeque,138 Adelaide Street E,Toronto,ON,M5C 1K9
881,u9TfP18bGjHSVCg9860igA,Grand Electric Taqueria,43.64522,-79.4126299,2425.0307492617985,NO $,0,9,3.0,Mexican,923 Queen St W,Toronto,ON,M6J 1G5
882,FQr_scgz9a4sXTdRS4d3mg,Paramount Fine Foods,43.67069,-79.39012,923.935769001001,$$,2,82,3.0,Middle Eastern,1250 Bay Street,Toronto,ON,M5R 2A7
883,Lzj-_QdzL2bLeHd_bC88Fg,Quanto Basta,43.67874,-79.39051,1769.7951175188387,$$,2,33,3.5,Italian,1112 Yonge Street,Toronto,ON,M4W 2L6
884,2nqMgNGA0ejmpYFuH77xAA,Avenue Café + Bistro,43.6551,-79.38902,1059.5157178463683,$$,2,31,4.0,Cafes,480 University Avenue,Toronto,ON,M5G 1V2
885,vHwE7OKl6W3M28a5uzJ0kg,Amadeu's Restaurant,43.65403,-79.40198,1146.4086742838526,$$,2,49,3.0,Portuguese,184 Augusta Avenue,Toronto,ON,M5T 2L6
886,dsAcgF6qtZy2m6d_yWCrGQ,Pizzeria Via Mercanti,43.6567857,-79.3867086,1022.0330341060676,$$,2,66,3.0,Pizza,87 Elm Street,Toronto,ON,M5G 0A8
887,s-YJpfR-LFRnH7qYVFuJuw,Touhenboku Ramen Restaurant,43.6502718,-79.3890842,1540.992917792121,$$,2,267,3.5,Ramen,261 Queen Street W,Toronto,ON,M5V 1Z4
888,J_btDyZbIv0hZNjrw56zlA,New Sky Restaurant,43.65546,-79.39852,908.3792235570352,$$,2,102,3.5,Chinese,353 Spadina Avenue,Toronto,ON,M5T 2G3
889,_K03oh0gftzge5y-dku-6A,La Forchetta,43.65493,-79.41453,1779.7193290074392,$$$,3,46,4.0,Italian,613 College Street,Toronto,ON,M6G
890,BZm3QkpLhO2TBNHKd0DbBQ,Gabby's Bar and Grill,43.6686913,-79.395277,603.094652741166,$$,2,75,2.5,Bars,192 Bloor St. W.,Toronto,ON,M5S 1T8
891,j6Msh3qc7wm2UlmnJ3Qgbg,The Annex,43.66549,-79.40756,1010.2495007514445,NO $,0,1,5.0,Cafes,296 Brunswick Ave,Toronto,ON,M5S 2M7
892,P458E2QRUgrCTWZfKoO7bg,Hangry Burger,43.66092,-79.38266,1088.0267694057047,$$,2,20,3.5,Burgers,437 Yonge Street,Toronto,ON,M5B 1T3
893,-b94nkPVLQw95zgtDhcpYA,The Works Gourmet Burger Bistro,43.6484924,-79.3738547,2406.6993255754755,$$,2,171,3.5,Burgers,60 Wellington Street E,Toronto,ON,M5E 1C9
894,QoXT0qI6_3WeHImUuLAyjg,The George Street Diner,43.6530078233,-79.371418495596,2262.8891687436053,$$,2,124,3.5,Diners,129 George Street,Toronto,ON,M5A 2M6
895,AVLj5MSJD1si-Rl6X6qTXQ,Rosewood Chinese Cuisine,43.6531088463227,-79.3967127799988,1133.4805209101783,$$,2,202,3.0,Chinese,463 Dundas Street W,Toronto,ON,M5T 1G8
896,e0JaE8S3MdZijvrf_PAYjQ,El Chapo,43.6505,-79.37657,2090.7236915587014,NO $,0,22,3.0,Mexican,36 Toronto Street,Toronto,ON,M5C 2C5
897,JytR7WvKyytDQNwOHUzSEg,RUDY,43.64973,-79.38907,1564.792927412707,NO $,0,20,4.0,Burgers,69 Duncan Street,Toronto,ON,M5V 2C5
898,aPwWn5KBNMOEYjlYwXRORw,Market Street Catch,43.648537,-79.3719269,2518.968265261323,$$,2,117,3.5,Seafood,14 Market Street,Toronto,ON,M5E 1C3
899,vuXz17TgImV6_VNYwFkKYg,Taste of Yunnan,43.65359,-79.3957,1075.6405118077707,$,1,29,3.5,Chinese,438 Dundas Street,Toronto,ON,M5T 1G6
900,PFLnr1C9K9FHQc-GOvtnHQ,Village Juicery,43.65604,-79.4113,1493.6039995479364,$$,2,16,5.0,Juice Bars & Smoothies,540 College Street,Toronto,ON,M6G 1A6
901,hXVaXtDO9NnvCOSMtFuHRg,Kawa Sushi,43.66397,-79.37992,1262.6586370848404,$$,2,123,3.5,Sushi Bars,451 Church Street,Toronto,ON,M4Y 2C5
902,BlrvqjGanZvjlNsnIyvAXQ,Regina Pizzeria & Trattoria,43.654881,-79.420858,2228.448033358425,$$,2,53,4.0,Italian,782 College Street,Toronto,ON,M6G 1C6
903,bAU0v3UqPS20qMGwgI5rCg,Pilot Coffee Roasters,43.64552,-79.38031,2345.8198322801936,$,1,38,4.0,Cafes,65 Front Street W,Toronto,ON,M5J 1E6
904,RjbZHoxdGrl6bAsQgtJN_w,Green Box Express,43.64967,-79.38659,1683.4107088172827,$,1,11,4.5,Salad,200 University Avenue,Toronto,ON,M5H
905,cd3ced-z0OLP-yBUPSNKjQ,The Diner's Corner,43.66706,-79.38613,869.9892370998842,NO $,0,4,4.0,Bars,51 saint nicholas street,Toronto,ON,M4Y 1W6
906,R__NLOqjUlw8qf12KD-I5A,Ding Dong Pastries,43.65443,-79.39836,1014.0256131178108,$,1,83,3.5,Bakeries,321 Spadina Ave,Toronto,ON,M5T 2E9
907,fD33UMpiCJcWWXmNKYKANQ,Red Lobster,43.6563632908222,-79.3836155652636,1239.5886974382265,$$,2,140,3.0,Seafood,20 Dundas Street West,Toronto,ON,M5G 2C2
908,xdfGzrJ1mx3mBx6m14Ebhw,Goldstone Noodle Restaurant,43.6521515722158,-79.3979640306885,1250.3036856452748,$,1,114,3.0,Chinese,266 Spadina Avenue,Toronto,ON,M5T 2E4
909,dTuT_G3Zp79RZmnF3oxfiA,The Bier Markt,43.647095161326,-79.373915180044,2511.9993479759614,$$,2,246,3.0,Bars,58 The Esplanade,Toronto,ON,M5E 1R2
910,KVUOj74lBgogrdKcNQH_zQ,King Palace,43.6720837447502,-79.3858351597745,1260.6468339921937,$$,2,116,3.0,Indian,820 Church Street,Toronto,ON,M4W 2M9
911,JePdoHGJ2kWRQkfGx0T34Q,Churrasqueira Do Sardinha,43.65506,-79.41808,2019.659778420319,$,1,14,3.5,Portuguese,707 College Street W,Toronto,ON,M6G 1C2
912,zZw1ziI2Lh_Rz0PhTT1rUQ,Koha Pacific Kitchen,43.6461178,-79.3858032,2032.7479136876339,NO $,0,6,4.0,Poke,200 Wellington Street W,Toronto,ON,M5V 3C7
913,1WE-vUAugCNBg7-Vg4HKBg,Suksi Biryani House,43.66934,-79.38602,1046.3175783416825,$,1,60,3.5,Indian,15 Hayden Street,Toronto,ON,M4Y 2P2
914,_CLE-gHZLhj6mDl3QrdSwg,Vesta Lunch,43.6733,-79.41421,1862.2232388699404,$,1,50,3.0,Diners,474 Dupont St,Toronto,ON,M5R 1W6
915,va7QuRicUp1Klt5dyCR7mg,Sotto Voce Wine & Pasta Bar,43.65511,-79.41362,1699.5409771780617,$$$,3,25,4.0,Italian,595 College Street,Toronto,ON,M6G 1B2
916,Kud1rbrXsyI_iLHfwZcGHQ,Ajisen Ramen,43.65386,-79.3988,1075.7992341308745,$$,2,199,3.5,Ramen,332 Spadina Avenue,Toronto,ON,M5T 2G2
917,v1M2DI3sATaUkHfZEuDStw,Ka Chi,43.65379,-79.39505,1064.3545906623142,$$,2,95,3.0,Korean,414 Dundas Street W,Toronto,ON,M5T 1G6
918,VjiYmSG0LBUD0xTi09h-BA,FRIDAY Roots & Vibes,43.65138,-79.41134,1829.3787732857288,NO $,0,1,5.0,Soul Food,876 Dundas Street West,Toronto,ON,M6J 1V7
919,478TIlfHXfT3wvww54QsPg,Ki Modern Japanese + Bar,43.64721,-79.37933,2250.472616633339,$$$,3,201,3.5,Japanese,181 Bay Street,Toronto,ON,M5J 2T3
920,49fcUkW5tOHlqBakrWTMzQ,North of Brooklyn Pizzeria,43.6469452208,-79.4065953791,2016.2688707027132,$,1,168,3.5,Pizza,650 1/2 Queen Street W,Toronto,ON,M6J 1E4
921,3a6mYGQkiWqw1ZKOjO4sag,Spicy Incredibowl,43.65701,-79.39931,755.0002726187952,NO $,0,3,3.5,Chinese,415 Spadina Ave,Toronto,ON,M5T 2G6
922,NzgtWKco3KgROfLXbTgBvg,Me Va Me Kitchen Express,43.6574074049568,-79.3903699965799,781.0339078153507,$$,2,2,3.5,Mediterranean,600 University Avenue,Toronto,ON,M5G 1X5
923,kw8Lh8bJAtquHkT9CB4zGg,Future Bistro,43.66579167602,-79.4075957401665,996.5758158658101,$,1,207,3.0,Breakfast & Brunch,483 Bloor Street W,Toronto,ON,M5S 1Y2
924,aDWOXQVSvRPOpqcJ1ja0_Q,New York Subs & Burritos,43.64781,-79.40177,1792.6119488916167,$,1,75,4.0,Sandwiches,520 Queen Street W,Toronto,ON,M5V 2B3
925,Ibmf1PgWn_5oaGQ1kINmTw,Kathmandu Restaurant,43.67113,-79.38792,1066.5802909692063,$$,2,53,3.5,Indian,12 Cumberland Street,Toronto,ON,M4W 1J5
926,WmuoWetYC-4U2-V4taC6Wg,Yueh Tung Restaurant,43.6550882011083,-79.3851792651491,1243.3199272085517,$$,2,176,3.5,Hakka,126 Elizabeth Street,Toronto,ON,M5G 1P5
927,RCecFvaY8EWy9zP_0DkxTg,Fifth Pubhouse,43.64916,-79.38951,1634.222740512425,$$,2,81,3.5,Gastropubs,221 Richmond Street W,Toronto,ON,M5V 1W2
928,_fWZH1p8B_lwK4feQgtWkQ,Ritz Bar,43.6453554682417,-79.3871778220902,2107.4712864165067,$$,2,11,4.0,International,181 Wellington Street W,Toronto,ON,M5V 3G7
929,XudwKA_sHWiFOxaHLbnfgA,Green Gene,43.65535,-79.3844,1263.8145373987404,NO $,0,1,4.0,Taiwanese,121 Dundas Street W,Toronto,ON,M5G
930,yBGqf8l9NOM3vZFnlxcgzQ,Vivoli,43.65491,-79.41642,1913.1613458249224,$$,2,86,3.0,Italian,665 College St,Toronto,ON,M6G 1B7
931,hNSvyreISNd9XXrHyyaSjQ,Nirvana,43.656570892754004,-79.4071197509766,1182.8873630441774,$$,2,151,3.5,Asian Fusion,434 College St,Toronto,ON,M4W 1A7
932,Dv0OHpQSL4hOGl2KAEVvlA,Jack Astor's Bar & Grill,43.64529,-79.38378,2201.475399089703,$$,2,235,3.0,Canadian (New),144 Front Street West,Toronto,ON,M5J 2L7
933,iDCAMAg7XPBx2g-82AIsgg,King Place,43.6579704,-79.3711472,2048.904777209279,$$,2,39,3.5,Pakistani,236 Sherbourne Street,Toronto,ON,M5A 2R7
934,xx_Ryf5JjtXMai7o-jj1UA,BBs Diner,43.65703,-79.40674,1128.81167502451,NO $,0,5,3.5,Filipino,76 Lippincott Street,Toronto,ON,M5S 2P2
935,x7V4wx8O_5EWP1SacNtWSQ,Flock Rotisserie + Greens,43.6704386456214,-79.3827232838945,1313.185902471789,$$,2,26,3.5,Salad,175 Bloor Street E,Toronto,ON,M4W 3R8
936,2rZy8hefL26IEpyA-sPQ-A,N'awlins Jazz Bar & Dining,43.64626,-79.39012,1942.5935570976455,$$,2,93,4.0,American (Traditional),299 King St W,Toronto,ON,M5V 1J5
937,0sPOBQHlVvuhO1h-1p1ccQ,Origination,43.6533253829466,-79.3953588346043,1106.8443969098946,$$,2,67,3.5,Chinese,421 Dundas Street W,Toronto,ON,M5T 2W4
938,fDkQcos3MqqCYGWfl64iiA,Mistura Restaurant,43.6742947,-79.3982251,1241.847258304294,$$$$,4,60,3.5,Italian,265 Davenport Road,Toronto,ON,M5R 1J9
939,LpwmR1unntc_8KdVfwNH9g,Bulldog Coffee,43.65035,-79.38378,1727.1792559226687,$,1,28,4.5,Cafes,111 Richmond Street W,Toronto,ON,M5H 3K6
940,6cIhp2atp7LSMR5ke9DOHg,Montecito Restaurant,43.6474012,-79.390924,1806.6396687860727,$$$,3,140,3.5,Canadian (New),299 Adelaide Street W,Toronto,ON,M5V 1P7
941,wGqd717jOG7jBjNLqoK8JQ,Caribbean Taste,43.6719211,-79.3787871,1665.9934278445894,$,1,18,3.0,Caribbean,345 Bloor Street E,Toronto,ON,M4W 3S9
942,-tNRoUbkNEGKr2920PE_Vw,Fubar,43.6633580756597,-79.4185703357334,1839.354131086478,$$,2,4,4.5,Vegan,735 Bloor Street W,Toronto,ON,M6G 1LM
943,mScrTQj89pCHEEGANXDqXw,Howard Ferguson Dining Hall,43.6628685,-79.3975906,169.40107211160887,NO $,0,2,1.0,Cafes,75 St George St,Toronto,ON,M5S 2E5
944,ei7LSmqLOkiAp7aWLKD8KQ,Saks Food Hall,43.6517911812177,-79.3801985202755,1785.2028508870417,$$,2,22,4.0,Food Court,176 Yonge Street,Toronto,ON,M5C 2L7
945,ET4y-4D-FRYeFxYBxLcKrg,Harmoney Chinese Restaurant,43.65341,-79.39699,1104.9165683370159,NO $,0,8,4.0,Chinese,478 Dundas Street W,Toronto,ON,M5T 1G9
946,chwG4PHe_wwyLIGIaGEH1A,Nantana Thai Food & Desserts,43.65179,-79.40485,1480.9394214486408,NO $,0,3,4.5,Thai,707 Dundas Street W,Toronto,ON,M5T 2W6
947,8BT-nH2aWf6nyIdK797OHA,Avant Gout Restaurant,43.67864,-79.39045,1757.6783618053385,NO $,0,14,3.5,French,1108 Yonge Street,Toronto,ON,M4W 2L6
948,0bbWKI1lA-bmEeeWOrDmSA,Cora's Breakfast and Lunch,43.66118,-79.38122,1184.8390955142659,$$,2,120,3.5,Breakfast & Brunch,27 Carlton Street,Toronto,ON,M5B 1L2
949,qflIO8MUjwBnpY0R9wZ9Nw,Cumbraes,43.6464,-79.4089599,2167.154700467668,$$$,3,29,4.0,Butcher,714 Queen Street W,Toronto,ON,M6J 1E8
950,Mx8jCUdhaNbMgx_04DWHdA,Jacksons Burger,43.6574483915442,-79.3836816002438,1164.1821387491987,$,1,104,3.5,Burgers,38 Elm Street,Toronto,ON,M5G 2K5
951,k1-W5lFhQpF36tfzU3UkPQ,Mandy Restaurant,43.66648,-79.37469,1732.515942690611,NO $,0,4,4.0,Middle Eastern,464 Sherbourne Street,Toronto,ON,M4X 1K2
952,sXLdPB6WWaAN_ZsEAmCF0w,Gallery Sushi,43.6543819090202,-79.3904685974121,1074.964436330174,$$,2,86,3.5,Sushi Bars,275 Dundas Street W,Toronto,ON,M5T 3K1
953,hT5kvnJnBWzUWrSpqg3byg,The Sky Stars,43.65666,-79.37532,1793.8490144931695,NO $,0,4,5.0,Canadian (New),149 Dundas Street E,Toronto,ON,M5B 1E4
954,vx3nrYsVvissEar4XeGRDg,Greek & Co,43.6460181811752,-79.4103759327705,2252.9661850945267,$$,2,102,3.0,Greek,756 Queen Street W,Toronto,ON,M6J 1E9
955,XBKhVOYDA3AaAN6k3TOijQ,The Burger's Priest,43.6660359,-79.4078635,1025.063333040416,$$,2,33,3.0,Burgers,406 Bloor Street W,Toronto,ON,M5S 1X5
956,dOKk_X3mLpOkDn051v3xUA,The Porch Toronto,43.6483192,-79.3890991,1757.3805795115109,$$,2,126,3.0,American (Traditional),250 Adelaide Street W,Toronto,ON,M5H 1X6
957,9chhHAiwQkR4rYY8B6TvvA,Jangwon,43.6639,-79.41774,1774.646635732347,$$,2,93,3.0,Korean,708 Bloor Street W,Toronto,ON,M6G 1L5
958,8VBu4-55jm53uarmAUI3Bg,Pronto Cafe,43.66045,-79.38614,835.1683965851688,$,1,2,4.0,Cafes,790 Bay Street,Toronto,ON,M5G 1N8
959,0KVx4FX9trgpM6pzH2C8_A,District Eatery,43.64627,-79.39028,1930.4602158633006,$$,2,81,3.5,Cocktail Bars,303 King Street W,Toronto,ON,M5V 1J5
960,kxo3Zz_JIEUGkJHl9kUiKg,Bymark,43.64723,-79.38118,2156.693702467325,$$$,3,161,3.5,Canadian (New),66 Wellington St W,Toronto,ON,M5K 1J3
961,OUB81Dpb6m7HjW4ZmeSlmw,Mean Bao,43.6468,-79.40356,1938.4346107716558,$,1,93,3.0,Chinese,167 Bathurst Street,Toronto,ON,M5V 2V3
962,J4_q5iMukg-UnnLnT6ZwAA,Northern Belle,43.65081,-79.41258,1943.6534591043662,$$,2,35,4.5,Coffee & Tea,913 Dundas Street W,Toronto,ON,M6J 1W1
963,jCiovc2qHJ5L-_1gigLueQ,Weslodge Bar & Grill,43.64554,-79.39641,1985.5401043758734,$$$,3,246,3.5,Canadian (New),480 King Street W,Toronto,ON,M5V 1L7
964,k1luUes-twOcLWEMzpLZ_w,Pita Q Restaurant,43.666522151908,-79.4042044104364,773.1394467019567,$,1,37,3.0,Mediterranean,750 Spadina Avenue,Toronto,ON,M5S 2J2
965,dvFVX3xmcLauD__8GKhJMA,B.GOOD,43.64758,-79.40097,1802.4273328236325,$$,2,39,3.5,Salad,573 Queen Street W,Toronto,ON,M5V 2B6
966,8cWV29v8UNrKHCylXa_zHw,One Loft,43.65801,-79.4014399,747.1693614519946,$$,2,2,4.5,Dance Clubs,292 College St,Toronto,ON,M5T 1R9
967,tZkUF9LI9oxtNsZtsbpfVg,New Generation Grill Fusion,43.66565,-79.40962,1149.0251497104662,$$,2,70,3.5,Japanese,486 Bloor Street W,Toronto,ON,M5S 1X8
968,DizSoX0FqH_EvXSHW6wEIQ,Le Petit Déjeuner,43.65061,-79.37023,2481.749508414226,$$,2,339,3.5,Breakfast & Brunch,191 King Street E,Toronto,ON,M5A 1J5
969,g6CiDcpi2OPycTUORSoXEA,Ramen Misoya,43.6468389874027,-79.4063058393838,2016.95465554895,NO $,0,45,4.0,Ramen,646 Queen Street W,Toronto,ON,M6J 1E4
970,D2loJREaIqjam3ct5q2Hcg,China Wok,43.6514,-79.38312,1630.8953855771733,NO $,0,2,4.5,Chinese,123 Queen Street W,Toronto,ON,M5H 3M9
971,3i8QcSgFgGQdc_2eikQd7g,Chimac Pub & Fried Chicken,43.647938,-79.401254,1763.0147808245763,$$,2,69,3.0,Pubs,500 Queen Street W,Toronto,ON,M5V 2B6
972,T2EyxkHr4HAmruwa5XM6CA,Istanbul Shawarma,43.65686,-79.40719,1166.187589019816,$,1,17,3.0,Mediterranean,430 College Street,Toronto,ON,M5T 1T3
973,eJzstt2qNzJKElcskiB4KA,El Tenedor,43.67512,-79.38837,1418.2479956756574,NO $,0,3,5.0,Spanish,909 Yonge St,Toronto,ON,M4W 2H2
974,35Mdu_9unGIn4pMoQByWFQ,Signatures Restaurant,43.66871,-79.39636,586.0949987715379,$$$,3,10,3.0,Canadian (New),220 Bloor St W,Toronto,ON,M5S 1W2
975,oOGLDf2rzeCPS7UQ8hhPlQ,SU&BU,43.6472448,-79.3901579,1837.6210006870976,$$,2,148,3.5,Sushi Bars,106 John Street,Toronto,ON,M5H 1X9
976,xFkUn2tIJY0vkcm1Hl5m_A,Wahlburgers,43.6447325,-79.391851,2085.152460248556,$$,2,284,2.5,Burgers,46 Blue Jays Way,Toronto,ON,M5V 2G3
977,ACmcdphAR4UpOeHa6oQe9A,Chinese Dumpling House,43.66435,-79.4141099,1492.4380242488844,NO $,0,4,5.0,Chinese,623 Bloor Street,Toronto,ON,M6G 1K8
978,60kI2sFZCJO7X-r7tbkFVQ,Beer2Beer,43.6569165,-79.402666,902.0735825332428,$$,2,10,3.5,Beer Bar,319 Augusta Avenue,Toronto,ON,M5T 2M2
979,r49iBfbnfoK7yt4rdsL_7g,Fushimi,43.66526,-79.38032,1234.3989874185077,$$,2,229,3.5,Japanese,491 Church Street,Toronto,ON,M4Y 2C6
980,kMgdZVLzAXM1JQwFsPXIlg,Indian Roti House,43.6644707,-79.380043,1249.072438026702,$$,2,34,3.5,Indian,471 Church Street,Toronto,ON,M4Y 2C5
981,dNuHB_kDmYCkoUJmvbSL1w,The Bagel Stop,43.6576466,-79.3849369,1068.6954560767851,$,1,3,4.5,Bagels,686 Bay Street,Toronto,ON,M5G 0A4
982,T3FoYoEfmM2mn7Yeze9aTA,Sushi Club,43.66816,-79.38786,832.2746265006436,$,1,72,3.0,Sushi Bars,41 Charles St W,Toronto,ON,M4Y 2R4
983,cRMCz5sULJCMRuCAYXL3jg,North Poke,43.651906,-79.3801755,1777.3921676138975,$$,2,26,3.5,Poke,176 Yonge Street,Toronto,ON,M5C 2L7
984,v5iwQIWvbJVslnxV-_BXww,Sushihwa,43.6750118040748,-79.4069091975689,1585.886505172122,NO $,0,13,3.0,Japanese,270 Dupont Street,Toronto,ON,M5R 1V7
985,npTomO2iJwilPgn8UOQqrA,Queen Margherita Pizza,43.6521031,-79.4074608,1561.4314583251742,$$,2,66,3.5,Pizza,772 Dundas Street West,Toronto,ON,M6J 1V1
986,sCtxuMqfHrcQvSNY1390eQ,Carens Rosedale,43.67891,-79.39053,1791.806411572688,$$,2,26,3.0,French,1118 Yonge Street,Toronto,ON,M4W 2L6
987,s0AN4xiwAnOUh3xrjVH41Q,Kanga Pies,43.648149,-79.379508,2127.713461479689,$$,2,16,3.5,Australian,199 Bay Street,Toronto,ON,M5V 1Z4
